precinct_id,C_TOT24,C_HSP24,C_NHS24,C_WHT24,C_BLA24,C_AMI24,C_ASI24,C_NHP24,C_2OM24,C_BLW24,C_AIW24,C_ASW24,C_AIB24,C_AIA24,C_ASN24,C_BLK24,CVAP_TOT24,CVAP_HSP24,CVAP_NHS24,CVAP_WHT24,CVAP_BLA24,CVAP_AMI24,CVAP_ASI24,CVAP_NHP24,CVAP_2OM24,CVAP_BLW24,CVAP_AIW24,CVAP_ASW24,CVAP_AIB24,CVAP_AIA24,CVAP_ASN24,CVAP_BLK24
CAMDEN - 303,2777,2,2770,1529,1078,0,0,4,55,27,58,0,0,59,0,1105,2092,0,2085,1161,805,0,0,3,51,0,44,0,0,44,0,806
CAMDEN - 304,2502,6,2501,2290,205,0,0,0,0,0,18,0,0,17,0,203,1876,0,1880,1702,162,0,0,0,0,0,22,0,0,22,0,160
CAMDEN - 305,4558,112,4436,3277,706,0,0,0,65,336,44,40,0,44,38,973,3685,92,3588,2768,678,0,6,1,71,0,42,21,0,42,24,687
CAMDEN - 306,8469,822,7657,5440,1668,0,104,0,143,191,33,45,8,41,151,1938,6473,370,6111,4420,1337,0,86,1,102,120,31,25,5,36,114,1454
CAMDEN - 307,10731,972,9767,6916,1846,25,300,6,6,402,60,230,0,85,528,2249,7814,608,7209,5088,1517,18,237,0,19,216,46,81,0,64,318,1733
CAMDEN - 308,9990,783,9226,7135,1376,0,100,0,120,244,84,11,30,116,111,1648,6998,578,6462,5102,971,0,80,0,118,55,36,7,36,76,87,1062
CAMDEN - 309,7327,834,6466,4558,1464,0,52,2,210,182,56,26,10,59,80,1659,5405,639,4716,3648,877,4,46,0,68,46,29,16,12,39,61,937
CAMDEN - 310,2627,78,2549,2140,180,0,45,0,50,117,25,0,0,30,45,295,2266,48,2223,1942,174,0,20,0,30,47,25,0,0,27,21,220
CAMDEN - 311,4153,334,3819,3387,207,49,136,0,0,15,25,0,0,74,136,222,3373,239,3134,2736,204,48,105,0,0,12,28,0,0,76,105,215
CANDLER - CAND,10545,999,9546,6601,2450,60,18,0,37,55,301,24,0,361,42,2505,7819,544,7275,5177,1837,22,21,0,0,0,206,12,0,228,33,1837
CARROLL - 1006,1562,1,1581,1549,0,0,0,0,0,5,68,0,0,69,0,2,1388,1,1399,1372,0,0,0,0,0,0,58,0,0,60,0,0
CARROLL - 1111,3681,71,3617,3053,365,0,8,0,9,49,81,4,0,80,18,402,2978,49,2934,2520,325,0,3,0,9,32,59,0,0,59,6,345
CARROLL - 1122,5618,383,5187,4438,517,123,0,1,0,71,23,15,0,135,15,582,4362,310,4020,3435,421,84,0,0,0,28,24,4,0,100,6,436
CARROLL - 1152,2672,111,2544,2548,38,5,19,0,19,0,7,13,0,20,25,50,2113,57,2044,2007,32,0,0,0,22,0,6,0,0,12,2,42
CARROLL - 1240,4158,69,4072,3676,155,15,81,0,0,21,111,0,0,131,83,183,3339,45,3278,2931,136,16,81,0,0,14,105,0,0,121,83,151
CARROLL - 1371,2658,75,2571,2249,182,0,0,0,0,69,53,32,0,48,24,261,2016,15,1995,1735,182,0,0,0,0,0,43,23,0,39,11,194
CARROLL - 1483,4852,348,4568,3884,573,0,15,0,0,95,46,0,5,53,10,634,3774,200,3629,3042,551,0,13,0,0,5,42,0,3,50,10,570
CARROLL - 1496,2194,77,2117,1727,260,0,8,0,0,61,40,10,0,39,16,316,1586,27,1562,1260,222,0,0,0,0,17,34,13,0,36,11,238
CARROLL - 1533,2590,20,2573,2201,194,0,43,0,2,83,33,33,0,34,78,278,2257,11,2247,1878,196,0,24,0,4,82,36,7,0,36,40,278
CARROLL - 1540,5569,369,5210,4519,682,0,24,3,0,27,12,0,0,13,24,707,3884,108,3786,3305,473,0,26,0,0,0,14,0,0,15,26,473
CARROLL - 1542,3345,313,3050,2780,161,0,42,0,0,7,12,0,0,19,41,172,2472,258,2232,2017,147,0,32,0,0,0,0,0,0,0,32,147
CARROLL - 501,5148,501,4618,2979,957,22,4,0,52,12,531,2,0,545,10,974,3901,166,3719,2512,842,16,4,0,22,1,307,0,0,322,7,853
CARROLL - 640,3878,200,3681,2930,504,0,21,0,0,94,31,21,0,32,42,604,2999,160,2822,2277,393,5,8,0,0,77,34,0,0,40,6,487
CARROLL - 641,7200,682,6552,5300,920,0,0,0,53,72,217,48,0,215,48,973,5163,194,4971,4204,566,0,0,0,4,37,197,18,5,201,18,593
CARROLL - 642,10322,737,9550,4349,4555,0,40,0,4,407,226,0,0,228,40,4986,6878,381,6512,3316,2956,5,44,0,0,45,139,0,0,145,44,3012
CARROLL - 649,7104,199,6929,5837,858,0,19,0,12,31,64,62,0,68,88,890,5347,160,5196,4407,634,0,15,2,3,18,71,38,0,75,54,657
CARROLL - 650,5744,343,5384,3734,1401,13,36,0,12,32,115,0,0,118,28,1422,3896,229,3663,2612,885,12,32,2,5,9,101,0,0,103,29,879
CARROLL - 682,2983,30,2958,2743,100,12,73,0,0,3,46,0,12,72,73,114,2476,29,2443,2260,90,11,47,0,0,0,44,0,9,63,47,97
CARROLL - 713,4477,197,4296,3998,143,0,0,0,0,30,122,0,1,122,1,172,3406,78,3346,3106,128,0,0,0,0,26,76,0,0,76,1,161
CARROLL - 714A1,7186,1015,6206,3130,2733,145,39,0,0,10,59,12,0,197,82,2742,4942,423,4530,2549,1778,68,24,0,0,9,41,9,0,102,54,1786
CARROLL - 714A2,2411,57,2403,1235,854,0,0,0,47,26,70,21,0,72,46,915,1920,22,1929,1001,668,2,0,0,73,20,65,13,3,72,16,693
CARROLL - 714A3,5742,418,5352,3280,1784,0,59,0,38,88,99,7,8,110,64,1878,4198,218,3980,2624,1139,0,31,0,30,21,99,0,11,115,33,1166
CARROLL - 714A4,4472,381,4089,2145,1595,0,142,0,75,31,20,28,0,23,172,1645,3887,170,3715,1911,1456,0,134,0,82,28,13,28,0,17,165,1500
CARROLL - 714A5,3675,62,3543,2050,1363,8,0,0,10,22,43,94,0,48,76,1381,2936,60,2837,1741,1003,5,0,0,12,27,44,41,9,49,38,1032
CARROLL - 714A6,2542,2,2565,2038,439,0,92,0,17,0,17,0,0,20,82,431,2105,0,2116,1720,351,0,58,0,19,0,17,0,0,23,48,343
CARROLL - 714BN,3040,238,2769,2046,351,0,4,0,0,35,334,46,0,341,24,386,2301,128,2168,1618,300,0,0,0,0,13,241,29,0,248,8,313
CARROLL - 714BW,2712,86,2606,2166,377,0,15,0,0,36,88,0,0,87,15,369,2188,59,2126,1723,370,0,5,0,0,7,72,0,0,71,4,356
CARROLL - 715,2263,145,2077,1722,278,0,23,0,0,0,60,0,0,58,30,313,1724,49,1630,1365,223,0,4,0,0,0,55,0,0,51,9,221
CATOOSA - BLCK,3151,46,3099,2839,0,0,0,0,0,66,190,0,0,190,0,74,2412,31,2379,2202,0,0,0,0,0,21,156,0,0,156,0,27
CATOOSA - BOYN,8598,297,8296,7545,36,10,411,0,0,120,148,33,0,158,444,154,6687,192,6496,5959,18,10,320,0,0,54,95,33,0,105,353,71
CATOOSA - CAKT,3612,320,3292,3153,92,0,0,0,0,0,50,0,0,50,0,97,2702,303,2401,2321,13,0,0,0,0,0,50,0,0,50,0,21
CATOOSA - CHAM,3572,7,3579,3463,47,7,0,0,0,1,38,4,0,50,3,49,2719,7,2720,2660,25,9,6,0,0,0,17,3,0,23,4,25
CATOOSA - FT O,7053,37,7005,6391,169,0,91,0,15,26,312,0,6,320,93,197,5648,12,5633,5218,115,5,91,0,16,9,174,4,0,178,99,121
CATOOSA - GRAY,6552,169,6387,5803,148,12,0,0,0,175,245,0,9,266,1,340,5222,151,5068,4721,92,11,0,0,0,23,222,0,8,234,0,122
CATOOSA - LAKE,5375,387,4999,4539,119,0,53,0,0,20,227,40,0,225,91,143,4366,198,4172,3743,118,0,64,0,0,27,176,43,0,177,105,148
CATOOSA - POPS,6028,102,5923,5588,14,2,166,0,17,9,146,6,0,146,173,23,4531,76,4458,4275,12,1,61,0,0,0,118,7,0,121,71,11
CATOOSA - RING,10812,503,10314,9398,275,0,228,0,0,18,314,89,0,316,316,272,8129,341,7787,7197,223,0,143,0,0,8,256,0,0,257,143,218
CATOOSA - WEST,8504,354,8146,7721,31,0,40,7,18,4,260,49,0,258,89,35,6980,112,6867,6469,16,0,37,5,0,8,251,52,4,261,89,28
CATOOSA - WOOD,4576,30,4541,4343,47,2,0,0,54,3,79,0,0,78,0,51,3481,27,3446,3315,52,1,0,0,21,0,43,0,0,45,0,54
CHARLTON - 2,7326,138,7172,3835,2948,8,133,0,82,103,149,3,0,155,136,3062,6266,120,6130,3244,2552,11,115,0,83,76,120,3,0,123,116,2628
CHARLTON - 3B,2042,1014,1121,1080,1,7,0,0,0,0,35,0,0,42,0,2,1410,866,740,730,2,10,0,0,0,0,4,0,0,14,0,2
CHARLTON - 3S,1619,706,836,713,98,0,0,0,0,15,18,0,0,14,0,106,1154,351,624,550,63,0,0,0,0,0,7,0,0,7,0,59
CHARLTON - 4H,1169,8,1159,938,116,17,0,0,0,18,5,0,0,29,0,139,899,6,892,753,70,16,0,0,0,7,0,0,0,25,0,81
CHARLTON - 5R,293,5,286,230,12,2,0,0,0,11,3,1,0,6,1,17,249,0,250,208,7,1,0,0,0,0,0,1,0,5,1,10
CHARLTON - 5W,256,17,243,197,13,8,0,0,0,14,2,2,0,8,2,23,185,0,184,165,5,10,0,0,1,5,0,1,0,5,3,7
CHATHAM - 1-01C,3473,112,3373,2860,72,0,4,0,9,102,18,5,262,280,12,434,2714,57,2660,2378,65,4,5,0,12,15,11,6,135,150,13,217
CHATHAM - 1-05C,3009,162,2835,2205,497,4,102,19,0,0,19,30,0,23,129,499,2585,91,2491,2008,431,0,4,18,0,0,22,36,1,23,38,430
CHATHAM - 1-06C,2202,166,2036,1894,58,0,30,0,0,11,0,43,0,0,73,69,1873,135,1738,1636,56,0,31,0,0,15,0,0,0,0,31,71
CHATHAM - 1-08C,2269,84,2178,1181,901,6,218,0,0,12,22,17,0,27,235,935,1770,56,1694,891,838,0,50,0,0,14,25,18,0,23,62,857
CHATHAM - 1-09C,2387,39,2367,823,1500,0,1,0,30,38,3,1,0,3,7,1529,1695,39,1667,629,1008,0,0,0,22,28,6,1,0,5,4,1026
CHATHAM - 1-10C,1061,7,1059,991,0,0,0,0,0,0,7,64,0,7,64,0,820,9,810,801,0,0,0,0,0,0,9,0,0,9,0,0
CHATHAM - 1-12C,2217,52,2160,1831,217,30,9,0,0,0,37,33,0,67,42,217,1686,50,1637,1338,218,26,8,0,0,0,31,16,0,57,24,218
CHATHAM - 1-13C,1993,162,1831,1237,171,0,366,46,0,11,0,0,0,0,366,182,1711,131,1580,1110,159,0,303,0,0,8,0,0,0,0,303,167
CHATHAM - 1-14C,1881,221,1678,1563,127,0,24,0,0,0,6,0,0,10,24,128,1462,73,1389,1270,132,0,20,0,0,0,0,0,0,1,20,132
CHATHAM - 1-16C,4848,243,4605,3438,639,0,384,0,0,5,109,30,0,109,414,644,4013,174,3839,2861,489,0,390,0,0,8,78,13,0,78,403,497
CHATHAM - 1-17C,4114,120,3991,3673,201,0,72,0,0,0,18,28,0,18,99,201,3128,79,3048,2779,179,0,57,0,0,0,18,9,4,22,66,182
CHATHAM - 2-02C,2090,46,2045,829,1242,7,33,12,0,31,14,2,0,16,33,1273,1605,40,1569,811,685,9,33,7,0,11,13,2,0,17,33,696
CHATHAM - 2-03C,2005,126,1891,1035,752,2,20,0,4,4,5,21,0,13,48,746,1687,111,1583,964,523,0,21,0,0,3,14,9,0,11,42,528
CHATHAM - 2-04C,3096,101,3009,758,2171,0,12,0,17,3,8,27,0,9,33,2183,2383,71,2318,726,1525,0,13,0,25,5,0,28,0,9,30,1530
CHATHAM - 2-05C,3331,212,3105,1193,1829,0,10,0,4,35,14,10,0,14,22,1867,2971,160,2809,1062,1708,0,10,0,0,0,14,9,0,14,20,1712
CHATHAM - 2-06C,2554,54,2498,1359,953,6,39,0,0,6,0,23,0,5,68,959,1929,39,1893,1131,714,8,8,0,0,7,0,23,0,7,31,716
CHATHAM - 2-07C,3753,218,3566,1023,2392,1,0,0,16,83,8,64,0,8,64,2477,2968,207,2802,913,1828,3,0,0,4,10,7,40,0,10,40,1841
CHATHAM - 2-09C,4226,111,4110,1414,2558,0,28,4,4,42,0,123,0,0,171,2581,3366,107,3241,1257,1894,0,21,0,5,42,9,36,10,18,65,1930
CHATHAM - 2-11C,1880,5,1881,831,874,0,14,0,55,23,0,48,15,15,66,920,1489,5,1491,750,624,0,16,0,15,20,0,41,16,16,57,670
CHATHAM - 2-12C,1909,224,1689,1121,509,0,19,0,35,0,0,0,0,0,18,515,1793,200,1595,1023,506,0,20,0,39,0,5,0,0,5,20,511
CHATHAM - 3-02C,1799,62,1722,1522,125,0,38,0,0,23,7,29,0,6,63,156,1617,66,1539,1386,108,0,36,0,0,9,9,23,0,7,57,117
CHATHAM - 3-03C,1807,40,1729,344,1334,8,10,0,0,5,5,0,0,14,3,1334,1257,28,1181,286,875,2,2,0,0,0,2,0,0,5,2,876
CHATHAM - 3-04C,2257,57,2197,127,2018,0,52,0,0,2,0,4,0,0,56,2015,1770,69,1708,126,1557,0,49,0,0,0,0,0,0,0,49,1551
CHATHAM - 3-05C,2157,114,2042,1123,868,8,22,0,0,2,0,0,0,8,21,875,2029,102,1922,1085,789,0,26,0,0,0,0,0,3,4,26,795
CHATHAM - 3-09C,2253,133,2114,1112,964,0,0,0,0,31,15,50,0,15,50,982,1911,132,1781,1022,752,0,0,0,0,6,6,21,0,6,21,758
CHATHAM - 3-10C,3928,120,3819,537,3112,0,4,60,34,20,7,29,0,7,10,3137,3345,75,3275,522,2663,5,5,30,8,8,7,14,0,12,11,2674
CHATHAM - 3-11C,2058,1,2050,296,1616,0,18,0,0,44,0,48,0,0,72,1659,1462,0,1462,259,1148,0,18,3,0,12,0,0,0,0,18,1160
CHATHAM - 3-12C,2906,163,2745,1611,897,4,35,0,0,50,0,7,5,9,45,948,2484,68,2416,1470,748,0,38,0,0,21,0,10,6,6,50,771
CHATHAM - 3-13C,2438,228,2195,1214,1043,0,9,0,0,7,47,11,0,44,18,1056,1825,39,1793,1002,844,0,8,0,0,10,25,10,0,24,16,858
CHATHAM - 3-14C,2985,77,2914,1068,1767,0,27,0,34,16,3,10,0,3,31,1776,2395,60,2330,784,1514,0,26,1,32,10,1,0,0,3,26,1525
CHATHAM - 4-02C,3092,166,2926,2322,196,0,199,4,0,16,37,152,0,37,351,212,2393,134,2259,1935,164,0,118,0,0,16,11,15,0,11,133,180
CHATHAM - 4-04C,2680,21,2659,2440,178,0,28,0,0,0,13,0,0,13,28,178,2155,11,2144,1961,135,0,29,0,0,4,15,0,0,15,29,139
CHATHAM - 4-05C,2512,42,2465,2405,0,0,16,0,0,0,43,0,0,43,15,0,2049,45,1998,1942,0,0,13,0,0,0,38,0,0,38,13,0
CHATHAM - 4-06C,2215,98,2121,1955,56,0,72,0,0,0,17,33,0,17,105,56,1880,81,1803,1661,54,0,79,0,0,0,13,11,0,13,90,54
CHATHAM - 4-07C,3970,84,3867,3627,88,0,94,0,18,4,13,15,0,13,107,92,3393,70,3313,3077,87,0,101,0,17,0,13,14,0,13,109,87
CHATHAM - 4-08C,3344,147,3217,3067,23,0,87,0,0,0,39,0,0,39,90,23,2507,103,2416,2266,26,0,79,0,0,0,39,0,0,39,85,26
CHATHAM - 4-10C,1557,10,1547,1457,78,0,1,0,0,0,9,0,0,9,1,78,1372,9,1363,1276,78,0,0,0,0,0,9,0,0,9,0,78
CHATHAM - 4-11C,1746,0,1746,1712,25,0,0,0,0,9,0,0,0,0,0,34,1618,0,1618,1592,26,0,0,0,0,0,0,0,0,0,0,26
CHATHAM - 4-12C,2442,184,2278,2170,48,0,33,0,0,0,27,33,0,27,61,46,2075,196,1916,1815,47,0,34,0,0,0,17,32,0,17,67,46
CHATHAM - 4-13C,2838,19,2819,2694,0,0,118,0,0,0,7,0,0,7,118,0,2467,18,2449,2320,0,0,118,4,0,0,7,0,0,7,118,0
CHATHAM - 4-14C,3972,133,3819,3614,32,0,113,0,0,0,27,0,0,27,118,34,3573,117,3419,3216,31,0,116,0,4,0,23,0,0,23,115,32
CHATHAM - 5-03C,3400,60,3340,762,2435,0,64,0,18,0,14,32,15,29,96,2450,2720,67,2653,686,1817,0,63,0,21,0,15,32,19,34,95,1836
CHATHAM - 5-05C,3307,115,3190,82,3079,0,0,7,0,0,0,0,13,13,0,3096,2274,52,2222,9,2198,0,0,6,0,0,0,0,13,13,0,2213
CHATHAM - 5-06C,5999,561,5446,1570,3617,13,32,0,108,279,10,8,4,27,40,3912,3946,356,3598,1138,2491,16,34,0,0,84,0,9,0,16,43,2580
CHATHAM - 5-07C,2984,222,2753,752,1885,0,1,0,0,11,1,16,0,0,17,1937,2182,121,2058,663,1319,0,1,0,0,9,2,0,0,2,1,1365
CHATHAM - 5-08C,2487,274,2219,583,1695,0,0,0,0,3,10,0,0,11,0,1662,2051,241,1811,546,1301,0,4,0,0,1,14,0,0,14,4,1269
CHATHAM - 5-10C,4310,70,4240,317,3778,0,42,0,8,100,0,0,0,0,42,3875,3169,72,3096,242,2791,0,37,0,0,24,0,0,5,5,37,2818
CHATHAM - 5-11C,4389,489,3900,1183,2470,0,32,0,74,35,20,34,28,48,62,2536,3539,269,3277,1078,1986,0,24,0,78,5,21,33,25,47,54,2021
CHATHAM - 6-01C,2822,82,2730,1565,1106,0,25,0,8,17,0,13,13,13,37,1139,2425,43,2377,1413,908,0,21,0,10,16,0,15,13,13,36,941
CHATHAM - 6-02C,2803,222,2586,1856,565,0,74,0,0,122,26,12,10,38,94,674,2370,47,2329,1659,478,0,63,0,0,169,23,10,9,32,81,588
CHATHAM - 6-03C,3154,149,3005,1786,791,0,161,0,0,158,18,1,0,20,154,974,2680,142,2534,1465,715,0,135,0,0,114,14,1,0,16,127,897
CHATHAM - 6-05C,2457,83,2370,1426,789,0,53,0,0,111,11,0,0,7,53,899,1792,82,1708,1032,590,0,53,0,0,30,13,0,0,11,53,620
CHATHAM - 6-06C,2643,197,2453,1075,1002,0,98,0,0,5,7,0,0,7,98,1006,2279,80,2218,1049,924,0,26,0,0,5,10,0,0,10,32,926
CHATHAM - 6-08C,3762,501,3251,582,2407,4,62,0,8,38,0,0,89,93,79,2533,2849,218,2617,559,1811,0,65,0,10,36,0,4,86,88,83,1932
CHATHAM - 6-09C,4859,329,4534,3162,1222,0,118,0,29,36,0,15,0,0,116,1254,4247,315,3935,2682,1101,0,114,0,20,41,0,16,2,0,117,1140
CHATHAM - 6-10C,5307,179,5133,2682,1630,0,353,0,347,0,89,4,0,98,358,1628,3904,91,3812,2168,1114,0,359,0,106,4,43,0,0,47,360,1116
CHATHAM - 6-11C,8472,920,7539,1935,5156,0,254,0,10,112,30,95,0,21,355,5274,6271,401,5864,1692,3831,0,237,0,11,34,19,23,0,15,268,3872
CHATHAM - 7-01C,2458,147,2351,1265,1006,0,0,0,0,17,0,21,0,0,12,1015,1997,143,1885,1275,567,0,0,0,0,0,1,19,0,0,13,567
CHATHAM - 7-03C,2031,286,1742,1370,353,0,0,13,0,7,13,0,0,12,0,355,1548,107,1440,1150,268,0,0,13,0,0,16,0,0,16,0,268
CHATHAM - 7-04C,4465,405,4040,1520,2346,0,11,0,0,55,2,1,5,9,10,2391,3168,169,2992,1131,1774,0,0,0,0,1,1,1,0,2,0,1769
CHATHAM - 7-05C,2205,89,2142,920,948,7,112,0,29,24,5,98,0,12,209,976,1658,36,1651,777,696,5,108,0,0,0,5,76,0,11,180,696
CHATHAM - 7-06C,3842,273,3597,1738,1538,0,61,0,60,100,0,31,0,9,96,1657,3014,174,2864,1573,1128,0,49,0,24,0,0,33,0,9,87,1150
CHATHAM - 7-07C,6128,305,5823,2568,2090,6,213,0,248,652,6,0,0,12,215,2747,4740,195,4551,2271,1726,6,91,0,116,313,6,0,0,11,90,2040
CHATHAM - 7-08C,5315,458,4841,3522,830,0,39,38,20,187,30,5,9,38,51,1012,3827,183,3637,2908,491,0,35,40,18,99,16,6,0,17,44,586
CHATHAM - 7-09C,5180,1155,4039,2138,1727,19,32,12,30,129,51,73,11,82,104,1863,4107,650,3463,2087,1309,0,27,11,32,0,47,22,0,47,49,1309
CHATHAM - 7-10C,6416,784,5639,2519,2856,0,17,0,107,167,5,0,4,9,10,3025,4899,334,4571,2129,2347,0,22,0,110,0,5,0,0,5,13,2345
CHATHAM - 7-11C,3885,751,3132,1397,1212,0,74,0,63,255,3,0,13,15,74,1481,2822,377,2445,1002,1065,0,77,0,62,166,0,0,11,11,77,1248
CHATHAM - 7-12C,4705,267,4411,2694,1562,0,70,0,43,48,37,12,0,30,77,1601,3817,255,3537,2138,1315,0,54,0,33,0,39,12,0,31,60,1293
CHATHAM - 7-13C,3071,199,2899,1705,916,0,173,0,58,1,3,3,0,2,180,925,2533,108,2437,1439,819,0,140,0,21,0,2,0,0,1,142,821
CHATHAM - 7-14C,8605,665,7913,3755,3261,15,413,0,39,384,23,51,12,51,460,3649,6775,513,6250,3105,2543,15,332,0,27,182,21,29,12,49,359,2735
CHATHAM - 7-15C,5370,746,4645,1744,2878,0,18,0,17,0,0,0,0,0,19,2886,4332,395,3947,1697,2276,0,0,0,15,0,5,0,0,4,0,2279
CHATHAM - 7-16C,5421,514,4908,2346,2037,0,173,0,90,89,4,181,2,6,355,2128,4194,295,3898,1952,1746,0,173,0,0,34,0,0,0,0,174,1780
CHATHAM - 7-17C,3095,269,2826,2207,454,0,105,19,0,0,24,0,2,26,102,457,2562,272,2288,1746,427,0,73,21,0,0,14,0,0,13,71,427
CHATHAM - 8-01C,4318,278,4027,2640,1008,0,201,0,7,21,12,31,10,23,248,1038,3817,278,3525,2617,596,0,191,7,7,27,5,28,11,16,241,635
CHATHAM - 8-02C,2600,124,2480,1655,782,0,46,0,0,0,6,31,0,6,79,776,1980,128,1856,1476,318,0,45,0,0,0,7,29,0,8,74,316
CHATHAM - 8-03C,3475,903,2545,1624,437,4,6,0,0,162,60,0,0,64,6,588,2468,427,2003,1303,371,0,7,0,0,22,34,0,0,34,7,439
CHATHAM - 8-05C,2891,49,2847,213,2681,0,0,0,0,0,0,0,0,0,0,2674,1723,38,1692,183,1542,0,0,0,0,0,0,0,0,0,0,1539
CHATHAM - 8-06C,1303,29,1274,81,1150,0,0,0,2,0,0,0,0,0,0,1156,934,13,919,63,825,0,0,0,2,0,0,0,0,0,0,828
CHATHAM - 8-08C,3050,251,2800,89,2638,5,0,0,47,21,0,7,0,5,0,2661,2271,65,2207,88,2086,0,0,0,17,19,0,0,0,0,0,2107
CHATHAM - 8-09C,1675,0,1674,0,1545,0,0,6,0,97,0,2,17,17,9,1657,1123,0,1122,0,1026,0,0,0,0,76,0,0,17,17,0,1117
CHATHAM - 8-10C,1730,14,1723,92,1613,0,0,0,0,83,2,14,0,1,1,1696,1339,14,1331,70,1215,0,0,0,5,49,0,20,0,0,0,1261
CHATHAM - 8-11C,1650,34,1616,0,1617,0,0,0,0,0,0,0,0,0,0,1616,1110,25,1085,0,1086,0,0,0,0,0,0,0,0,0,0,1085
CHATHAM - 8-12C,3410,245,3154,930,2066,18,129,0,0,31,13,0,0,31,129,2096,3167,241,2924,829,1911,12,134,0,4,81,17,0,0,29,134,1942
CHATHAM - 8-15C,2242,12,2196,276,1979,0,0,0,0,0,4,5,0,4,15,1983,1439,14,1398,243,1178,0,0,0,4,0,0,0,0,0,10,1178
CHATHAM - 8-16C,4944,188,4762,2659,1737,6,238,0,7,18,29,45,0,33,290,1762,3659,178,3486,2147,1054,7,212,0,0,5,32,5,0,39,226,1060
CHATHAM - 8-17C,4966,481,4487,2486,1850,0,78,0,95,68,13,21,16,30,98,1936,3882,319,3563,1816,1563,0,71,0,99,29,6,21,18,24,92,1608
CHATHAM - 8-18C,4097,95,3999,2060,1798,9,110,0,0,0,48,18,0,56,118,1800,3713,100,3606,1994,1443,4,112,0,0,15,47,18,0,51,122,1456
CHATTAHOOCHEE - 1,8713,1564,7149,4928,1633,37,250,28,16,91,82,84,0,119,334,1724,7430,1338,6092,3877,1624,30,256,28,21,77,91,88,0,121,344,1701
CHATTOOGA - 1382,232,2,228,218,2,0,0,0,0,1,0,0,0,0,3,2,195,2,193,187,0,0,0,0,0,0,0,0,0,0,3,0
CHATTOOGA - 1484,2491,60,2426,2191,125,6,11,0,0,26,19,54,0,26,53,150,1696,47,1645,1451,122,3,15,0,0,0,10,53,0,15,52,123
CHATTOOGA - 870,8955,652,8291,7145,994,0,66,0,8,59,42,9,4,46,75,1041,7137,261,6870,5786,959,0,40,0,4,42,52,1,0,52,40,998
CHATTOOGA - 925,9147,169,8994,7535,1003,9,6,5,0,328,77,3,0,84,15,1346,7184,95,7100,6100,835,3,0,0,4,60,70,5,0,73,16,897
CHATTOOGA - 940,1373,33,1345,1224,96,0,0,0,0,17,0,18,0,0,15,117,1096,18,1077,985,81,0,0,0,0,0,0,16,0,0,13,85
CHATTOOGA - 962,662,6,654,646,0,0,0,0,0,12,0,0,0,0,0,9,542,1,540,531,0,0,0,0,0,13,0,0,0,0,0,9
CHATTOOGA - 968,1605,0,1605,1544,17,0,0,0,0,0,8,15,0,9,21,19,1196,0,1197,1145,24,0,4,0,0,0,5,16,0,3,26,24
CHEROKEE - 1,3663,393,3264,2959,175,0,103,0,0,28,14,0,0,14,109,200,2693,281,2408,2202,139,0,59,0,0,19,6,0,0,6,66,154
CHEROKEE - 10,12540,2526,9995,8074,1068,37,97,0,100,256,147,49,173,357,146,1477,9546,1148,8380,7130,755,37,93,0,51,106,113,24,71,220,117,929
CHEROKEE - 11,7080,662,6473,4565,1597,0,51,0,0,66,25,202,0,21,253,1657,5476,416,5086,3827,1109,0,42,3,0,21,16,114,0,16,156,1121
CHEROKEE - 12,11103,1091,9958,7025,1339,0,996,0,201,305,36,69,0,36,1062,1643,8756,637,8125,6101,1051,6,711,0,201,0,35,32,0,41,743,1052
CHEROKEE - 13,6006,210,5802,5481,112,8,38,0,11,101,17,19,0,25,59,229,4725,159,4563,4400,54,8,33,0,12,41,17,0,0,26,39,94
CHEROKEE - 14,2038,42,2015,1950,14,0,44,0,0,0,7,0,0,7,42,8,1561,17,1548,1480,0,0,44,0,3,0,8,0,0,8,44,0
CHEROKEE - 15,3825,393,3432,3104,73,0,124,0,0,101,30,0,0,30,124,174,3041,295,2746,2449,71,0,105,0,0,97,24,0,0,24,105,168
CHEROKEE - 16,7322,1024,6243,5388,431,18,172,0,0,117,36,48,0,58,220,554,5731,489,5216,4549,280,19,167,2,0,77,23,53,0,42,220,366
CHEROKEE - 18,7948,357,7601,7412,93,0,13,0,0,53,11,48,0,11,61,135,5967,239,5723,5653,19,0,15,0,0,12,0,26,4,3,41,41
CHEROKEE - 19,11324,991,10357,9282,532,0,39,0,57,269,26,12,0,25,54,799,7940,563,7403,6532,456,0,22,0,49,207,25,18,0,25,45,659
CHEROKEE - 2,6154,519,5640,5126,177,0,123,0,10,37,19,134,0,19,251,216,4854,386,4474,4012,175,0,107,0,0,10,5,140,0,5,241,191
CHEROKEE - 20,4499,233,4267,4137,49,0,16,0,17,0,16,32,0,17,48,48,3548,94,3453,3335,49,0,16,0,15,0,18,20,0,18,36,48
CHEROKEE - 21,3962,311,3653,3229,174,0,8,0,224,0,12,0,0,12,7,174,3247,285,2965,2707,143,0,10,0,83,0,7,0,5,12,11,148
CHEROKEE - 22,5109,215,4920,4118,689,0,0,0,84,7,67,0,0,61,0,677,3921,78,3852,3257,519,0,0,0,9,8,65,0,0,58,0,520
CHEROKEE - 23,8570,1526,7042,5679,849,0,187,0,8,168,65,54,0,65,240,1022,6183,959,5229,4286,616,0,113,0,5,97,53,20,4,57,131,722
